table_name,row_key,action,source_key
character_relations,209:spouse:Tony Stark,insert,wikidata
character_relations,209:child:Morgan Stark,insert,wikidata
character_relations,21:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,21:spouse:Martha Connors,insert,wikidata
character_relations,21:child:Billy Connors,insert,wikidata
character_relations,211:enemy:Ogun,insert,wikidata
character_relations,211:mother:Terri Pryde,insert,wikidata
character_relations,211:father:Carmen Pryde,insert,wikidata
character_relations,211:partner:Colossus,insert,wikidata
character_relations,211:partner:Star-Lord,insert,wikidata
character_relations,211:partner:Iceman,insert,wikidata
character_relations,211:partner:Pete Wisdom,insert,wikidata
character_relations,211:alternate_universe_counterpart:Kate Pryde,insert,wikidata
character_relations,211:alternate_universe_counterpart:Colleen,insert,wikidata
character_relations,211:alternate_universe_counterpart:Ultimate Kitty Pryde,insert,wikidata
character_relations,214:enemy:Magneto,insert,wikidata
character_relations,214:enemy:Juggernaut,insert,wikidata
character_relations,214:enemy:Cassandra Nova,insert,wikidata
character_relations,214:enemy:Pyro,insert,wikidata
character_relations,214:enemy:Shadow King,insert,wikidata
character_relations,214:mother:Sharon Xavier,insert,wikidata
character_relations,214:father:Brian Xavier,insert,wikidata
character_relations,214:spouse:Lilandra Neramani,insert,wikidata
character_relations,214:child:Legion,insert,wikidata
character_relations,214:child:Xandra Neramani,insert,wikidata
character_relations,214:partner:Amelia Voght,insert,wikidata
character_relations,214:partner:Gabrielle Haller,insert,wikidata
character_relations,214:partner:Moira MacTaggert,insert,wikidata
character_relations,214:alternate_universe_counterpart:Professor X,insert,wikidata
character_relations,222:spouse:Mary Parker,insert,wikidata
character_relations,222:child:Peter Parker / Spider-Man,insert,wikidata
character_relations,225:spouse:Jefferson Davis,insert,wikidata
character_relations,225:child:Miles Morales,insert,wikidata
character_relations,227:enemy:Tombstone,insert,wikidata
character_relations,227:child:Randy Robertson,insert,wikidata
character_relations,229:enemy:Mystique,insert,wikidata
character_relations,229:enemy:Carol Danvers,insert,wikidata
character_relations,229:mother:Mystique,insert,wikidata
character_relations,229:mother:Destiny,insert,wikidata
character_relations,229:spouse:Gambit (Remy LeBeau),insert,wikidata
character_relations,229:child:Magnus Lehnsherr,insert,wikidata
character_relations,229:partner:Magneto,insert,wikidata
character_relations,229:partner:Joseph,insert,wikidata
character_relations,229:alternate_universe_counterpart:Ultimate Rogue,insert,wikidata
character_relations,23:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,231:spouse:Otto Octavius,insert,wikidata
character_relations,239:spouse:Talos (Skrull),insert,wikidata
character_relations,24:partner:Peter Parker,insert,wikidata
character_relations,240:enemy:Nitro,insert,wikidata
character_relations,241:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,241:child:Alistair Smythe,insert,wikidata
character_relations,243:enemy:Shadow King,insert,wikidata
character_relations,243:mother:N'Dare,insert,wikidata
character_relations,243:father:David Munroe,insert,wikidata
character_relations,243:spouse:Black Panther / T'Challa,insert,wikidata
character_relations,243:partner:Wolverine,insert,wikidata
character_relations,243:partner:Forge,insert,wikidata
character_relations,243:alternate_universe_counterpart:Storm,insert,wikidata
character_relations,243:alternate_universe_counterpart:Ultimate Storm,insert,wikidata
character_relations,244:spouse:Soren (Skrull),insert,wikidata
character_relations,245:enemy:Scott Lang,insert,wikidata
character_relations,246:enemy:Adam Warlock,insert,wikidata
character_relations,246:enemy:Avengers,insert,wikidata
character_relations,246:enemy:Guardians of the Galaxy,insert,wikidata
character_relations,246:enemy:Galactus,insert,wikidata
character_relations,246:enemy:The Fantastic Four,insert,wikidata
character_relations,246:enemy:X-Men,insert,wikidata
character_relations,246:enemy:Elders of the Universe,insert,wikidata
character_relations,246:enemy:Silver Surfer / Norrin Radd,insert,wikidata
character_relations,246:enemy:Mar-Vell,insert,wikidata
character_relations,246:enemy:Phyla-Vell,insert,wikidata
character_relations,246:enemy:Gamora,insert,wikidata
character_relations,246:enemy:Drax the Destroyer,insert,wikidata
character_relations,246:enemy:Star-Lord,insert,wikidata
character_relations,246:enemy:Iron Man / Tony Stark,insert,wikidata
character_relations,246:enemy:Kronos,insert,wikidata
character_relations,246:enemy:Living Tribunal,insert,wikidata
character_relations,246:enemy:Beyonder,insert,wikidata
character_relations,246:mother:Sui-San,insert,wikidata
character_relations,246:father:Mentor,insert,wikidata
character_relations,246:child:Gamora,insert,wikidata
character_relations,246:child:Nebula,insert,wikidata
character_relations,246:child:Thane,insert,wikidata
character_relations,246:relative:Kronos,insert,wikidata
character_relations,246:relative:Gamora,insert,wikidata
character_relations,246:relative:Nebula,insert,wikidata
character_relations,246:relative:Corvus Glaive,insert,wikidata
character_relations,246:relative:Zuras,insert,wikidata
character_relations,246:relative:Ebony Maw,insert,wikidata
character_relations,247:spouse:Silver Sable,insert,wikidata
character_relations,249:enemy:Loki,insert,wikidata
character_relations,249:enemy:Malekith the Accursed,insert,wikidata
character_relations,249:enemy:Surtur,insert,wikidata
character_relations,249:enemy:Laufey,insert,wikidata
character_relations,249:enemy:Midgard Serpent,insert,wikidata
character_relations,249:enemy:Lorelei,insert,wikidata
character_relations,249:enemy:Seth,insert,wikidata
character_relations,249:enemy:Mangog,insert,wikidata
character_relations,249:enemy:Wrecker,insert,wikidata
character_relations,249:enemy:Radioactive Man,insert,wikidata
character_relations,249:enemy:Mister Hyde,insert,wikidata
character_relations,249:enemy:Absorbing Man,insert,wikidata
character_relations,249:enemy:Destroyer,insert,wikidata
character_relations,249:enemy:Ego the Living Planet,insert,wikidata
character_relations,249:enemy:Ulik,insert,wikidata
character_relations,249:enemy:Hela,insert,wikidata
character_relations,249:enemy:Executioner,insert,wikidata
character_relations,249:enemy:Gorr the God Butcher,insert,wikidata
character_relations,249:mother:Gaea,insert,wikidata
character_relations,249:mother:Frigga,insert,wikidata
character_relations,249:father:Odin,insert,wikidata
character_relations,249:child:Torunn,insert,wikidata
character_relations,249:alternate_universe_counterpart:Thor,insert,wikidata
character_relations,249:alternate_universe_counterpart:King Thor,insert,wikidata
character_relations,25:enemy:Kangaroo,insert,wikidata
character_relations,25:enemy:Ultimate Green Goblin,insert,wikidata
character_relations,25:enemy:Aaron Davis,insert,wikidata
character_relations,25:mother:Rio Morales,insert,wikidata
character_relations,25:father:Jefferson Davis,insert,wikidata
character_relations,251:enemy:Daredevil,insert,wikidata
character_relations,251:spouse:Kingpin,insert,wikidata
character_relations,251:partner:Daredevil,insert,wikidata
character_relations,252:enemy:X-Men,insert,wikidata
character_relations,253:enemy:Captain America,insert,wikidata
character_relations,253:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,256:child:Black Cat,insert,wikidata
character_relations,258:relative:White Tiger,insert,wikidata
character_relations,26:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,26:enemy:Daredevil,insert,wikidata
character_relations,262:enemy:Sunset Bain,insert,wikidata
character_relations,27:enemy:Gold Goblin,insert,wikidata
character_relations,27:enemy:Doctor Octopus,insert,wikidata
character_relations,27:enemy:Patrick Mulligan / Toxin,insert,wikidata
character_relations,27:enemy:Eddie Brock / Venom,insert,wikidata
character_relations,27:enemy:Mysterio,insert,wikidata
character_relations,27:enemy:Lizard,insert,wikidata
character_relations,27:enemy:Tombstone,insert,wikidata
character_relations,27:enemy:Wraith,insert,wikidata
character_relations,27:enemy:Speed Demon,insert,wikidata
character_relations,27:enemy:Carlton Drake / Riot,insert,wikidata
character_relations,27:enemy:Chameleon,insert,wikidata
character_relations,27:enemy:Rhino,insert,wikidata
character_relations,27:enemy:Dennis Carradine / Burglar,insert,wikidata
character_relations,27:enemy:Alyosha Kravinoff,insert,wikidata
character_relations,27:enemy:Kraven the Hunter,insert,wikidata
character_relations,27:enemy:Green Goblin,insert,wikidata
character_relations,27:enemy:Hobgoblin,insert,wikidata
character_relations,27:enemy:Sandman,insert,wikidata
character_relations,27:enemy:Michael Morbius / Living Vampire,insert,wikidata
character_relations,27:enemy:Beetle,insert,wikidata
character_relations,27:enemy:Kingpin,insert,wikidata
character_relations,27:enemy:Carnage,insert,wikidata
character_relations,27:enemy:Will o' the Wisp,insert,wikidata
character_relations,27:enemy:Cletus Kasady,insert,wikidata
character_relations,27:enemy:Ox,insert,wikidata
character_relations,27:enemy:Demogoblin,insert,wikidata
character_relations,27:enemy:Scream,insert,wikidata
character_relations,27:enemy:Hydro-Man,insert,wikidata
character_relations,27:enemy:Grim Hunter,insert,wikidata
character_relations,27:enemy:Shocker,insert,wikidata
character_relations,27:enemy:Frederick Foswell,insert,wikidata
character_relations,27:enemy:Aaron Davis / Prowler,insert,wikidata
character_relations,27:enemy:Vulture,insert,wikidata
character_relations,27:enemy:Electro,insert,wikidata
character_relations,27:enemy:Richard Fisk,insert,wikidata
character_relations,27:enemy:Doppelganger,insert,wikidata
character_relations,27:enemy:Silvermane,insert,wikidata
character_relations,27:enemy:Molten Man,insert,wikidata
character_relations,27:enemy:Carrion,insert,wikidata
character_relations,"27:enemy:Sadie ""Christmas"" / Lasher (symbiote)",insert,wikidata
character_relations,27:enemy:Jackal,insert,wikidata
character_relations,27:enemy:Mendel Stromm,insert,wikidata
character_relations,27:enemy:Boomerang,insert,wikidata
character_relations,27:enemy:Tinkerer,insert,wikidata
character_relations,27:enemy:Hood,insert,wikidata
character_relations,27:enemy:Puma,insert,wikidata
character_relations,27:enemy:Hammerhead,insert,wikidata
character_relations,27:enemy:Alistair Smythe,insert,wikidata
character_relations,27:enemy:Big Wheel,insert,wikidata
character_relations,27:enemy:Scorpion,insert,wikidata
character_relations,27:enemy:Calypso,insert,wikidata
character_relations,27:enemy:Spot,insert,wikidata
character_relations,27:enemy:Spencer Smythe (PS2/PSP),insert,wikidata
character_relations,27:enemy:Jonas Harrow,insert,wikidata
character_relations,27:enemy:Martin Li / Mister Negative,insert,wikidata
character_relations,27:enemy:Rocket Racer,insert,wikidata
character_relations,27:enemy:Slyde,insert,wikidata
character_relations,27:enemy:Stegron,insert,wikidata
character_relations,27:enemy:Stunner,insert,wikidata
character_relations,27:enemy:Black Tarantula,insert,wikidata
character_relations,27:enemy:Hitman,insert,wikidata
character_relations,27:enemy:White Rabbit,insert,wikidata
character_relations,27:enemy:Walrus,insert,wikidata
character_relations,27:enemy:Vermin,insert,wikidata
character_relations,27:enemy:Phil Urich,insert,wikidata
character_relations,27:enemy:Bloodshed,insert,wikidata
character_relations,27:enemy:Enforcers,insert,wikidata
character_relations,27:enemy:Farley Stillwell,insert,wikidata
character_relations,27:enemy:Man Mountain Marko,insert,wikidata
character_relations,27:enemy:Montana,insert,wikidata
character_relations,27:enemy:Swarm,insert,wikidata
character_relations,27:enemy:Roderick Kingsley,insert,wikidata
character_relations,27:enemy:Abner Jenkins,insert,wikidata
character_relations,27:enemy:Janice Lincoln,insert,wikidata
character_relations,27:enemy:Fancy Dan,insert,wikidata
character_relations,27:enemy:Sinister Six,insert,wikidata
character_relations,27:enemy:Sin-Eater (comics),insert,wikidata
character_relations,27:mother:Mary Parker,insert,wikidata
character_relations,27:father:Richard Parker,insert,wikidata
character_relations,27:spouse:Mary Jane Parker,insert,wikidata
character_relations,27:child:Spider-Girl,insert,wikidata
character_relations,27:child:Benjamin Richard Parker,insert,wikidata
character_relations,27:child:Felicity Hardy,insert,wikidata
character_relations,27:partner:Gwen Stacy,insert,wikidata
character_relations,27:partner:Black Cat,insert,wikidata
character_relations,27:partner:Betty Brant,insert,wikidata
character_relations,27:partner:Carlie Cooper,insert,wikidata
character_relations,27:partner:Debra Whitman,insert,wikidata
character_relations,27:partner:Mary Jane Parker,insert,wikidata
character_relations,27:partner:Liz Allan,insert,wikidata
character_relations,27:partner:Star-Lord / Peter Quill,insert,wikidata
character_relations,27:relative:Uncle Ben,insert,wikidata
character_relations,27:relative:Aunt May,insert,wikidata
character_relations,27:relative:Richard Parker,insert,wikidata
character_relations,27:alternate_universe_counterpart:Ultimate Spider-Man,insert,wikidata
character_relations,27:alternate_universe_counterpart:Spider-Man Noir,insert,wikidata
character_relations,27:alternate_universe_counterpart:Spider-Ham,insert,wikidata
character_relations,27:alternate_universe_counterpart:Pavitr Prabhakar / Spider-Man India,insert,wikidata
character_relations,27:alternate_universe_counterpart:Spider-Man,insert,wikidata
character_relations,28:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,29:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,3:father:Walter Hardy,insert,wikidata
character_relations,3:child:Felicity Hardy,insert,wikidata
character_relations,3:partner:Peter Parker / Spider-Man,insert,wikidata
character_relations,3:partner:Daredevil,insert,wikidata
character_relations,3:partner:Puma,insert,wikidata
character_relations,3:partner:Flash Thompson,insert,wikidata
character_relations,3:alternate_universe_counterpart:Ultimate Black Cat,insert,wikidata
character_relations,30:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,31:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,32:enemy:Cloak and Dagger,insert,wikidata
character_relations,34:spouse:The Foreigner,insert,wikidata
character_relations,35:mother:Mary Jane Parker,insert,wikidata
character_relations,35:father:Peter Parker / Spider-Man,insert,wikidata
character_relations,36:alternate_universe_counterpart:Peter Parker / Spider-Man,insert,wikidata
character_relations,36:alternate_universe_counterpart:Ultimate Spider-Man,insert,wikidata
character_relations,36:alternate_universe_counterpart:Spider-Man Noir,insert,wikidata
character_relations,36:alternate_universe_counterpart:Pavitr Prabhakar / Spider-Man India,insert,wikidata
character_relations,36:alternate_universe_counterpart:Spider-Man,insert,wikidata
character_relations,37:alternate_universe_counterpart:Peter Parker / Spider-Man,insert,wikidata
character_relations,37:alternate_universe_counterpart:Ultimate Spider-Man,insert,wikidata
character_relations,37:alternate_universe_counterpart:Spider-Ham,insert,wikidata
character_relations,37:alternate_universe_counterpart:Pavitr Prabhakar / Spider-Man India,insert,wikidata
character_relations,37:alternate_universe_counterpart:Spider-Man,insert,wikidata
character_relations,38:enemy:Gold Goblin,insert,wikidata
character_relations,38:enemy:Eddie Brock / Venom,insert,wikidata
character_relations,38:enemy:Thunderstrike,insert,wikidata
character_relations,4:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,4:partner:Kraven the Hunter,insert,wikidata
character_relations,42:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,43:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,43:enemy:Daredevil,insert,wikidata
character_relations,43:enemy:Robbie Robertson,insert,wikidata
character_relations,43:child:Janice Lincoln,insert,wikidata
character_relations,44:spouse:Aunt May,insert,wikidata
character_relations,45:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,46:enemy:Sabretooth,insert,wikidata
character_relations,46:enemy:Romulus,insert,wikidata
character_relations,46:enemy:Lady Deathstrike,insert,wikidata
character_relations,46:enemy:Baron Strucker,insert,wikidata
character_relations,46:enemy:Silver Samurai,insert,wikidata
character_relations,46:enemy:Omega Red,insert,wikidata
character_relations,46:enemy:William Stryker,insert,wikidata
character_relations,46:enemy:Bloodscream,insert,wikidata
character_relations,46:enemy:Cyber,insert,wikidata
character_relations,46:enemy:Geist,insert,wikidata
character_relations,46:enemy:Kenuichio Harada,insert,wikidata
character_relations,46:enemy:Ogun,insert,wikidata
character_relations,46:enemy:Viper,insert,wikidata
character_relations,46:enemy:Shingen Yashida,insert,wikidata
character_relations,46:enemy:Gorgon,insert,wikidata
character_relations,46:enemy:Professor Thorton,insert,wikidata
character_relations,46:father:Thomas Logan,insert,wikidata
character_relations,46:spouse:Viper,insert,wikidata
character_relations,46:child:Daken,insert,wikidata
character_relations,46:child:Amiko Kobayashi,insert,wikidata
character_relations,46:child:X-23,insert,wikidata
character_relations,46:child:Gabby Kinney,insert,wikidata
character_relations,46:child:Wild Thing,insert,wikidata
character_relations,46:partner:Jean Grey,insert,wikidata
character_relations,46:partner:Storm (Ororo Munroe),insert,wikidata
character_relations,46:partner:Mariko Yashida,insert,wikidata
character_relations,46:partner:Silver Fox,insert,wikidata
character_relations,46:partner:Native,insert,wikidata
character_relations,46:partner:Yukio,insert,wikidata
character_relations,46:partner:Mystique,insert,wikidata
character_relations,46:partner:Domino,insert,wikidata
character_relations,46:partner:Elektra,insert,wikidata
character_relations,46:alternate_universe_counterpart:Wolverine,insert,wikidata
character_relations,46:alternate_universe_counterpart:Ultimate Wolverine,insert,wikidata
character_relations,46:alternate_universe_counterpart:Old Man Logan,insert,wikidata
character_relations,48:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,5:enemy:Red Skull,insert,wikidata
character_relations,5:enemy:Baron Zemo,insert,wikidata
character_relations,5:enemy:Crossbones,insert,wikidata
character_relations,5:enemy:Sin,insert,wikidata
character_relations,5:enemy:Kingpin,insert,wikidata
character_relations,5:enemy:Batroc the Leaper (Georges Batroc),insert,wikidata
character_relations,5:enemy:Arnim Zola,insert,wikidata
character_relations,5:enemy:Helmut Zemo,insert,wikidata
character_relations,5:enemy:MODOK,insert,wikidata
character_relations,5:enemy:Vermin,insert,wikidata
character_relations,5:enemy:Viper,insert,wikidata
character_relations,5:enemy:Doctor Faustus,insert,wikidata
character_relations,5:enemy:Hate-Monger,insert,wikidata
character_relations,5:enemy:Korath the Pursuer,insert,wikidata
character_relations,5:enemy:Hydra,insert,wikidata
character_relations,5:enemy:Porcupine,insert,wikidata
character_relations,5:enemy:Solarr,insert,wikidata
character_relations,5:enemy:Serpent Society,insert,wikidata
character_relations,5:enemy:Mister Hyde,insert,wikidata
character_relations,5:alternate_universe_counterpart:Ultimate Captain America,insert,wikidata
character_relations,5:alternate_universe_counterpart:Captain America,insert,wikidata
character_relations,53:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,53:father:Spencer Smythe (PS2/PSP),insert,wikidata
character_relations,57:spouse:Patrick Mulligan / Toxin,insert,wikidata
character_relations,6:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,6:enemy:Eddie Brock / Venom,insert,wikidata
character_relations,6:father:Eddie Brock / Venom,insert,wikidata
character_relations,6:child:Toxin,insert,wikidata
character_relations,63:enemy:Captain America,insert,wikidata
character_relations,63:enemy:Falcon,insert,wikidata
character_relations,64:enemy:Dark Beast,insert,wikidata
character_relations,64:mother:Edna McCoy,insert,wikidata
character_relations,64:father:Norton McCoy,insert,wikidata
character_relations,64:partner:Abigail Brand,insert,wikidata
character_relations,64:alternate_universe_counterpart:Dark Beast,insert,wikidata
character_relations,64:alternate_universe_counterpart:Ultimate Beast,insert,wikidata
character_relations,65:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,67:mother:Eleonore Brant,insert,wikidata
character_relations,67:spouse:Ned Leeds,insert,wikidata
character_relations,67:partner:Peter Parker / Spider-Man,insert,wikidata
character_relations,67:partner:Flash Thompson,insert,wikidata
character_relations,68:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,69:enemy:Klaw,insert,wikidata
character_relations,69:enemy:Erik Killmonger,insert,wikidata
character_relations,69:enemy:Man-Ape,insert,wikidata
character_relations,69:enemy:Zenzi,insert,wikidata
character_relations,69:enemy:Baron Macabre,insert,wikidata
character_relations,69:enemy:Kiber the Cruel,insert,wikidata
character_relations,69:enemy:Achebe,insert,wikidata
character_relations,69:enemy:Sons of the Serpent,insert,wikidata
character_relations,69:spouse:Storm (Ororo Munroe),insert,wikidata
character_relations,7:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,70:enemy:Yelena Belova,insert,wikidata
character_relations,70:enemy:Iron Maiden,insert,wikidata
character_relations,70:enemy:Damon Dran,insert,wikidata
character_relations,70:enemy:Red Guardian,insert,wikidata
character_relations,70:spouse:Red Guardian,insert,wikidata
character_relations,70:partner:Bucky Barnes,insert,wikidata
character_relations,70:partner:Hawkeye,insert,wikidata
character_relations,71:enemy:Deacon Frost,insert,wikidata
character_relations,71:enemy:Dracula,insert,wikidata
character_relations,72:enemy:X-Men,insert,wikidata
character_relations,72:enemy:Mystique,insert,wikidata
character_relations,72:child:Larry Trask,insert,wikidata
character_relations,72:child:Madame Sanctity,insert,wikidata
character_relations,77:enemy:Daredevil,insert,wikidata
character_relations,77:enemy:Daken,insert,wikidata
character_relations,78:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,79:enemy:Deathbird,insert,wikidata
character_relations,79:enemy:Mystique,insert,wikidata
character_relations,79:enemy:Karla Sofen,insert,wikidata
character_relations,79:enemy:Doomsday Man,insert,wikidata
character_relations,79:enemy:Yon-Rogg,insert,wikidata
character_relations,79:enemy:Hala the Accuser,insert,wikidata
character_relations,79:mother:Marie Danvers,insert,wikidata
character_relations,79:father:Joe Danvers,insert,wikidata
character_relations,79:partner:Wonder Man,insert,wikidata
character_relations,8:enemy:Kingpin,insert,wikidata
character_relations,8:enemy:Bullseye,insert,wikidata
character_relations,8:enemy:The Hand,insert,wikidata
character_relations,8:enemy:Owl,insert,wikidata
character_relations,8:enemy:Demogoblin,insert,wikidata
character_relations,8:enemy:Mysterio,insert,wikidata
character_relations,8:enemy:Enforcers,insert,wikidata
character_relations,8:enemy:Fancy Dan,insert,wikidata
character_relations,8:enemy:Montana,insert,wikidata
character_relations,8:enemy:Nuke,insert,wikidata
character_relations,8:enemy:Jester,insert,wikidata
character_relations,8:enemy:Typhoid Mary,insert,wikidata
character_relations,8:enemy:Bushwacker,insert,wikidata
character_relations,8:enemy:Gladiator,insert,wikidata
character_relations,8:enemy:Death-Stalker,insert,wikidata
character_relations,8:enemy:Bullet,insert,wikidata
character_relations,8:enemy:Stilt-Man,insert,wikidata
character_relations,8:enemy:Turk Barrett,insert,wikidata
character_relations,8:enemy:Tombstone,insert,wikidata
character_relations,8:enemy:Mister Hyde,insert,wikidata
character_relations,8:enemy:Eel,insert,wikidata
character_relations,8:mother:Maggie Murdock,insert,wikidata
character_relations,8:father:Jack Murdock,insert,wikidata
character_relations,8:spouse:Milla Donovan,insert,wikidata
character_relations,8:partner:Elektra,insert,wikidata
character_relations,8:partner:Karen Page,insert,wikidata
character_relations,8:partner:Black Widow / Natasha Romanova,insert,wikidata
character_relations,8:partner:Typhoid Mary,insert,wikidata
character_relations,8:partner:Black Cat,insert,wikidata
character_relations,8:partner:Claire Temple,insert,wikidata
character_relations,8:partner:Echo,insert,wikidata
character_relations,8:partner:Dakota North,insert,wikidata
character_relations,8:partner:Moondragon,insert,wikidata
character_relations,8:alternate_universe_counterpart:Kingpin,insert,wikidata
character_relations,80:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,80:father:Eddie Brock / Venom,insert,wikidata
character_relations,82:enemy:Peter Parker / Spider-Man,insert,wikidata
character_relations,87:enemy:Mister Sinister,insert,wikidata
character_relations,87:enemy:Vulcan,insert,wikidata
character_relations,87:mother:Katherine Summers,insert,wikidata
character_relations,87:father:Corsair,insert,wikidata
character_relations,87:spouse:Madelyne Pryor,insert,wikidata
character_relations,87:spouse:Jean Grey,insert,wikidata
character_relations,87:child:Cable,insert,wikidata
character_relations,87:child:Ruby Summers,insert,wikidata
character_relations,87:child:Nate Grey,insert,wikidata
character_relations,87:partner:Emma Frost,insert,wikidata
character_relations,87:partner:Lee Forrester,insert,wikidata
character_relations,87:alternate_universe_counterpart:Ultimate Cyclops,insert,wikidata
character_relations,87:alternate_universe_counterpart:Cyclops,insert,wikidata
character_relations,9:enemy:The Fantastic Four,insert,wikidata
character_relations,9:enemy:Squirrel Girl,insert,wikidata
character_relations,9:enemy:Mephisto,insert,wikidata
character_relations,9:enemy:Silver Surfer / Norrin Radd,insert,wikidata
character_relations,9:enemy:Galactus,insert,wikidata
character_relations,9:enemy:Invisible Woman,insert,wikidata
character_relations,9:enemy:Human Torch,insert,wikidata
character_relations,9:enemy:Mister Fantastic / Reed Richards,insert,wikidata
character_relations,9:enemy:Thing,insert,wikidata
character_relations,9:enemy:Dreadknight,insert,wikidata
character_relations,9:enemy:Excalibur,insert,wikidata
character_relations,9:enemy:Maker,insert,wikidata
character_relations,9:enemy:Kang the Conqueror,insert,wikidata
character_relations,9:enemy:Beyonder,insert,wikidata
character_relations,9:enemy:Impossible Man,insert,wikidata
character_relations,9:mother:Cynthia von Doom,insert,wikidata
character_relations,9:child:Kristoff Vernard,insert,wikidata
character_relations,9:partner:Morgan le Fay,insert,wikidata
character_relations,9:partner:Scarlet Witch,insert,wikidata
character_relations,9:relative:Kang the Conqueror,insert,wikidata
character_relations,9:alternate_universe_counterpart:Ultimate Doctor Doom,insert,wikidata
character_relations,9:alternate_universe_counterpart:Doom 2099,insert,wikidata
character_relations,91:enemy:Ajax,insert,wikidata
character_relations,91:enemy:Madcap,insert,wikidata
character_relations,91:enemy:William Stryker,insert,wikidata
character_relations,91:spouse:Shiklah,insert,wikidata
character_relations,94:enemy:Daredevil,insert,wikidata
character_relations,94:enemy:Peter Parker / Spider-Man,insert,wikidata
character_traits,2:ability:superhuman strength,insert,wikidata
character_traits,2:ability:superhuman speed,insert,wikidata
character_traits,2:ability:healing factor,insert,wikidata
character_traits,2:ability:precognition,insert,wikidata
character_traits,2:ability:superhuman agility / reflexes,insert,wikidata
character_traits,2:character_type:superhero,insert,wikidata
character_traits,2:character_type:supervillain,insert,wikidata
character_traits,2:occupation:waiter,insert,wikidata
character_traits,2:occupation:teaching assistant,insert,wikidata
character_traits,2:occupation:bodyguard,insert,wikidata
character_traits,2:occupation:superhero,insert,wikidata
character_traits,2:occupation:vigilante,insert,wikidata
character_traits,2:occupation:criminal,insert,wikidata
character_traits,2:occupation:scientist,insert,wikidata
character_traits,2:occupation:cook,insert,wikidata
character_traits,2:occupation:bartender,insert,wikidata
character_traits,2:occupation:janitor,insert,wikidata
character_traits,2:occupation:mechanic,insert,wikidata
character_traits,2:occupation:inventor,insert,wikidata
character_traits,2:occupation:school teacher,insert,wikidata
character_traits,2:occupation:photographer,insert,wikidata
character_traits,3:ability:probability manipulation,insert,wikidata
character_traits,3:character_type:superhero,insert,wikidata
character_traits,3:character_type:supervillain,insert,wikidata
character_traits,3:eye_color:green,insert,wikidata
character_traits,3:hair_color:white hair,insert,wikidata
character_traits,3:hair_color:platinum blond hair,insert,wikidata
character_traits,3:height:5.10 m,insert,wikidata
character_traits,3:occupation:private investigator,insert,wikidata
character_traits,3:occupation:crime boss,insert,wikidata
character_traits,3:occupation:criminal,insert,wikidata
character_traits,3:occupation:superhero,insert,wikidata
character_traits,3:occupation:detective,insert,wikidata
character_traits,3:occupation:bounty hunter,insert,wikidata
character_traits,3:occupation:righteous thief,insert,wikidata
character_traits,4:character_type:supervillain,insert,wikidata
character_traits,5:ability:superhuman strength,insert,wikidata
character_traits,5:ability:superhuman endurance,insert,wikidata
character_traits,5:ability:superhuman speed,insert,wikidata
character_traits,5:occupation:military personnel,insert,wikidata
character_traits,6:ability:superhuman strength,insert,wikidata
character_traits,6:ability:superhuman speed,insert,wikidata
character_traits,6:ability:healing factor,insert,wikidata
character_traits,6:ability:superhuman durability,insert,wikidata
character_traits,6:ability:superhuman agility / reflexes,insert,wikidata
character_traits,6:character_type:supervillain,insert,wikidata
character_traits,6:height:1.85 m,insert,wikidata
character_traits,6:occupation:serial killer,insert,wikidata
character_traits,7:ability:shapeshifting,insert,wikidata
character_traits,7:character_type:supervillain,insert,wikidata
character_traits,7:occupation:actor,insert,wikidata
character_traits,7:occupation:criminal,insert,wikidata
character_traits,7:occupation:crime boss,insert,wikidata
character_traits,7:occupation:spy,insert,wikidata
character_traits,8:ability:superhuman senses,insert,wikidata
character_traits,8:character_type:superhero,insert,wikidata
character_traits,8:medical_condition:blindness,insert,wikidata
character_traits,8:occupation:lawyer,insert,wikidata
character_traits,8:occupation:superhero,insert,wikidata
character_traits,8:occupation:ninja,insert,wikidata
character_traits,8:occupation:martial artist,insert,wikidata
character_traits,8:occupation:vigilante,insert,wikidata
character_traits,8:religion:Catholicism,insert,wikidata
character_traits,8:sport:karate,insert,wikidata
